1000054,2018-04-03 07:18:55.655000+09:00,3489540,47,0,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3489540
1000054,2018-04-04 04:05:36.091000+09:00,3489075,22,1,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075
1000054,2018-04-04 04:05:36.091000+09:00,1432643,16,0,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 1432643
1000054,2018-04-04 04:06:05.206000+09:00,3492189,40,1,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3492189
1000054,2018-04-04 04:06:05.206000+09:00,3490160,35,0,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3490160
1000054,2018-04-05 09:28:03.440000+09:00,3504819,57,1,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3492189 3503625 3487305 3504819
1000054,2018-04-05 09:28:03.440000+09:00,3499864,52,0,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3492189 3503625 3487305 3499864
1000054,2018-04-06 06:58:03.466000+09:00,3507831,27,1,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3492189 3503625 3487305 3504819 3507831
1000054,2018-04-06 06:58:03.466000+09:00,3482761,23,0,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3492189 3503625 3487305 3504819 3482761
1000054,2018-04-06 07:14:45.246000+09:00,3507104,36,1,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3492189 3503625 3487305 3504819 3507831 3507104
1000054,2018-04-06 07:14:45.246000+09:00,3466191,34,0,3398333 3384031 3387193 3403463 3384031 3398690 3384031 3404780 3390685 3394137 3412023 3386290 3432353 3433045 3424771 3436180 3439569 3439569 3439569 2915397 3427419 3396275 3452970 3455419 3131779 3474244 2826861 3479193 3486506 3478207 3489075 3492189 3503625 3487305 3504819 3507831 3466191
1000068,2018-03-31 16:49:35.106000+09:00,3490457,24,1,3392458 3392432 3366235 3366235 3490457
1000068,2018-03-31 16:49:35.106000+09:00,3488350,19,0,3392458 3392432 3366235 3366235 3488350
1000068,2018-04-05 00:20:41.164000+09:00,3485970,43,1,3392458 3392432 3366235 3366235 3490457 3487612 3485970
1000068,2018-04-05 00:20:41.164000+09:00,3488319,37,0,3392458 3392432 3366235 3366235 3490457 3487612 3488319
1000070,2018-03-26 00:32:21.451000+09:00,3444521,46,1,3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521
1000070,2018-03-26 00:32:21.451000+09:00,3455827,39,0,3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3455827
1000070,2018-03-26 00:56:24.858000+09:00,3454086,51,1,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086
1000070,2018-03-26 00:56:24.858000+09:00,3446651,44,0,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3446651
1000070,2018-03-26 00:58:10.988000+09:00,3337349,52,1,3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349
1000070,2018-03-26 00:58:10.988000+09:00,3446651,44,0,3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3446651
1000070,2018-03-26 01:02:25.969000+09:00,3456329,55,1,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329
1000070,2018-03-26 01:02:25.969000+09:00,3444521,46,0,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3444521
1000070,2018-03-26 01:03:43.313000+09:00,3460131,92,1,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131
1000070,2018-03-26 01:03:43.313000+09:00,3449042,86,0,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3449042
1000070,2018-03-27 01:01:51.931000+09:00,3455559,27,1,3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559
1000070,2018-03-27 01:01:51.931000+09:00,3462278,23,0,3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3462278
1000070,2018-03-27 01:03:16.315000+09:00,3462198,52,1,3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198
1000070,2018-03-27 01:03:16.315000+09:00,3458097,50,0,3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3458097
1000070,2018-03-27 01:04:00.203000+09:00,3459806,67,1,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806
1000070,2018-03-27 01:04:00.203000+09:00,3424210,59,0,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3424210
1000070,2018-03-27 01:08:10.396000+09:00,3455014,92,1,3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014
1000070,2018-03-27 01:08:10.396000+09:00,3464573,85,0,3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3464573
1000070,2018-03-28 00:55:19.005000+09:00,3423132,22,1,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132
1000070,2018-03-28 00:55:19.005000+09:00,3462357,12,0,3394357 3398796 3395172 3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3462357
1000070,2018-03-28 00:55:45.827000+09:00,600000634,33,1,3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634
1000070,2018-03-28 00:55:45.827000+09:00,3469555,23,0,3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 3469555
1000070,2018-03-28 17:48:47.361000+09:00,3416259,83,1,3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634 3416259
1000070,2018-03-28 17:48:47.361000+09:00,3454573,79,0,3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634 3454573
1000070,2018-03-28 17:49:03.582000+09:00,3473191,89,1,3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634 3416259 3473191
1000070,2018-03-28 17:49:03.582000+09:00,3454573,79,0,3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634 3416259 3454573
1000070,2018-03-28 23:33:27.193000+09:00,3460798,36,1,3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634 3416259 3473191 3460798
1000070,2018-03-28 23:33:27.193000+09:00,3459672,32,0,3394488 3392456 3405089 3410998 3412683 3415867 3328305 3412023 3407055 3382819 3418311 3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634 3416259 3473191 3459672
1000070,2018-03-28 23:34:31.520000+09:00,3428941,70,1,3404402 3410915 3413000 3412577 3421117 3432431 3358270 3430936 3424150 3431352 3426063 3428576 3427111 3431307 3393473 3432367 3436973 3357885 3440016 3408215 3409342 3443789 3358270 3447708 3454864 3407331 3453905 3438911 3439050 3224594 3455687 3457781 3427128 3444521 3454086 3337349 3456329 3460131 3462510 3438110 3463145 3455559 3462198 3459806 3455014 3302777 3423132 600000634 3416259 3473191 3460798 3428941
